Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31/12/2024,Care Super,Balanced,Listed Equity,1,Enphase Energy Inc,,ENPH US,US,96328.0,,,10685336.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Ensign Group Inc/The,,ENSG US,US,53383.0,,,11455266.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Entergy Corp,,ETR US,US,4985.0,,,610483.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EOG Resources Inc,,EOG US,US,30883.0,,,6114171.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Eoptolink Technology Inc Ltd,,300502 C2,C2,6543.0,,,167345.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EPAM Systems Inc,,EPAM US,US,2528.0,,,954716.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Epiroc AB,,EPIA SS,SS,5267.0,,,148246.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EQT AB,,EQT SS,SS,14553.0,,,651174.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EQT Corp,,EQT US,US,135787.0,,,10112444.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Equifax Inc,,EFX US,US,62566.0,,,25752880.0,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,Equinor ASA,,EQNR NO,NO,160426.0,,,6054842.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Equitable Holdings Inc,,EQH US,US,102297.0,,,7793513.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Erste Group Bank AG,,EBS AV,AV,45927.0,,,4582487.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Esperion Therapeutics Inc,,ESPR US,US,223335.0,,,793568.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Essential Utilities Inc,,WTRG US,US,2912.0,,,170845.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EssilorLuxottica SA,,EL FP,FP,3367.0,,,1326764.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Essity AB,,ESSITYB SS,SS,4042.0,,,174723.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Etihad Etisalat Co,,EEC AB,AB,6383.0,,,146522.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Etsy Inc,,ETSY US,US,2689.0,,,229700.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eurazeo SE,,RF FP,FP,1507.0,,,181377.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eurobank Ergasias Services and Holdings SA,,EUROB GA,GA,136773.0,,,510104.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Euronext NV,,ENX FP,FP,6005.0,,,1087752.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eutelsat Communications SACA,,ETL FP,FP,1582.0,,,6000.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eva Airways Corp,,2618 TT,TT,329933.0,,,720866.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Evercore Inc,,EVR US,US,1266.0,,,566590.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Everest Group Ltd,,EG US,US,2341.0,,,1370286.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Evergreen Marine Corp Taiwan Ltd,,2603 TT,TT,43879.0,,,486383.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Evergy Inc,,EVRG US,US,11312.0,,,1124538.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eversource Energy,,ES US,US,4110.0,,,381229.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EVN AG,,EVN AV,AV,442.0,,,16262.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Evolution AB,,EVO SS,SS,21726.0,,,2708268.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Evolution Mining Ltd,,EVN AU,AU,6172873.0,,,29691519.0,0.0007000000000000001
31/12/2024,Care Super,Balanced,Listed Equity,1,Evonik Industries AG,,EVK GR,GR,178488.0,,,4994126.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,EVT Ltd,,EVT AU,AU,23250.0,,,264587.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Exelixis Inc,,EXEL US,US,20028.0,,,1077187.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Exelon Corp,,EXC US,US,182565.0,,,11098648.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,EXOR NV,,EXO NA,NA,1574.0,,,233107.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Chesapeake Energy Corp,,CHK US,US,10400.0,,,1672192.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Expedia Group Inc,,EXPE US,US,21088.0,,,6346173.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Experian PLC,,EXPN LN,LN,6718.0,,,468158.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Exxon Mobil Corp,,XOM US,US,151993.0,,,26406938.0,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,F5 Inc,,FFIV US,US,11581.0,,,4703694.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fabrinet,,FN US,US,1505.0,,,534468.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,FactSet Research Systems Inc,,FDS US,US,29427.0,,,22826687.0,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Fair Isaac Corp,,FICO US,US,1538.0,,,4945851.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fairfax Financial Holdings Ltd,,FFH CN,CN,3709.0,,,8330423.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Falabella SA,,FALAB CI,CI,136269.0,,,777878.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,FANUC Corp,,6954 JP,JP,5274.0,,,226286.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fast Retailing Co Ltd,,9983 JP,JP,4400.0,,,2433682.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fastenal Co,,FAST US,US,59352.0,,,6893306.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,FedEx Corp,,FDX US,US,3079.0,,,1399154.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Ferrari NV,,RACEM BQ,BQ,3587.0,,,2473723.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fidelity National Financial Inc,,FNF US,US,39704.0,,,3600059.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fidelity National Information Services Inc,,FIS US,US,202471.0,,,26412964.0,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,Fifth Third Bancorp,,FITB US,US,24838.0,,,1696118.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Firefinch Ltd,,FFX AU,AU,431197.0,,,0.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,First Abu Dhabi Bank PJSC,,FAB UH,UH,603318.0,,,3645107.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,First Citizens BancShares Inc/NC,,FCNCA US,US,834.0,,,2845258.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,First Horizon Corp,,FHN US,US,17913.0,,,582675.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,First Solar Inc,,FSLR US,US,3479.0,,,990231.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,FirstEnergy Corp,,FE US,US,6640.0,,,426606.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Firstgroup PLC,,FGP LN,LN,7089.0,,,23043.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fiserv Inc,,FI US,US,87652.0,,,29080854.0,0.0007000000000000001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fisher & Paykel Healthcare Corp Ltd,,FPH AU,AU,1500585.0,,,52445453.0,0.0012
31/12/2024,Care Super,Balanced,Listed Equity,1,Five Below Inc,,FIVE US,US,46039.0,,,7804604.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Five-Star Business Finance Ltd,,FIVESTAR IN,IN,352340.0,,,5143418.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Corpay Inc,,CPAY US,US,11666.0,,,6376360.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,FleetPartners Group Ltd,,FPR AU,AU,1818995.0,,,4893096.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fletcher Building Ltd,,FBU AU,AU,11941717.0,,,30451379.0,0.0007000000000000001
31/12/2024,Care Super,Balanced,Listed Equity,1,Flex Ltd,,FLEX US,US,155631.0,,,9649822.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Flight Centre Travel Group Ltd,,FLT AU,AU,917688.0,,,15307031.0,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Floor & Decor Holdings Inc,,FND US,US,12924.0,,,2081055.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fluence Corp Ltd,,FLC AU,AU,157669.0,,,11352.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Flughafen Zurich AG,,FHZN SW,SW,238.0,,,92150.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Flutter Entertainment PLC,,FLTRL TQ,TQ,45576.0,,,19101760.0,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,FMC Corp,,FMC US,US,20169.0,,,1583494.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fomento Economico Mexicano SAB de CV,,FMX US,US,141035.0,,,19473651.0,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Ford Motor Co,,F US,US,81653.0,,,1305597.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortescue Ltd,,FMG AU,AU,2191391.0,,,39992881.0,0.0009
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortinet Inc,,FTNT US,US,51943.0,,,7926277.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortis Inc/Canada,,FTS CN,CN,97043.0,,,6509378.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortive Corp,,FTV US,US,11133.0,,,1348588.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortune Electric Co Ltd,,1519 TT,TT,14626.0,,,405679.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fox Corp,,FOXA US,US,26752.0,,,2098990.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Foxconn Industrial Internet Co Ltd,,601138 C1,C1,61662.0,,,293347.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Franco-Nevada Corp,,FNV CN,CN,8156.0,,,1547221.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Franco-Nevada Corp,,FNV US,US,32310.0,,,6136350.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fraport AG Frankfurt Airport Services Worldwide,,FRA GR,GR,440.0,,,43009.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Freeport-McMoRan Inc,,FCX US,US,58225.0,,,3581041.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fresenius Medical Care AG,,FME GR,GR,230829.0,,,17047976.0,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Fresenius SE & Co KGaA,,FRE GR,GR,100698.0,,,5648562.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Freshpet Inc,,FRPT US,US,31538.0,,,7544295.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Frontier Communications Parent Inc,,FYBR US,US,30712.0,,,1721224.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fubon Financial Holding Co Ltd,,2881 TT,TT,6059.0,,,26955.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fuji Electric Co Ltd,,6504 JP,JP,33795.0,,,2972243.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fujikura Ltd,,5803 JP,JP,27636.0,,,1859733.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fujitsu Ltd,,6702 JP,JP,328424.0,,,9448815.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Furukawa Electric Co Ltd,,5801 JP,JP,8237.0,,,565891.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Futu Holdings Ltd,,FUTU US,US,6499.0,,,839596.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,G8 Education Ltd,,GEM AU,AU,162550.0,,,212128.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Galaxy Entertainment Group Ltd,,27 HK,HK,1201679.0,,,8245176.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Garmin Ltd,,GRMN US,US,20081.0,,,6689783.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Gartner Inc,,IT US,US,22127.0,,,17313645.0,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Gaztransport Et Technigaz SA,,GTT FP,FP,5155.0,,,1108820.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,GE Aerospace,,GE US,US,53457.0,,,14400639.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,GE Vernova Inc,,GEV US,US,4155.0,,,2207628.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GEA Group AG,,G1A GR,GR,40182.0,,,3213655.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Geberit AG,,GEBN SW,SW,786.0,,,720837.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Geely Automobile Holdings Ltd,,175 HK,HK,8362.0,,,25766.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,General Mills Inc,,GIS US,US,36.0,,,3732.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,General Motors Co,,GM US,US,48457.0,,,4169081.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Generali,,G IM,IM,24195.0,,,1103492.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Generation Development Group Ltd,,GDG AU,AU,1008100.0,,,3629159.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Genesis Minerals Ltd,,GMD AU,AU,1595883.0,,,3941831.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Genmab A/S,,GMAB DC,DC,5252.0,,,1757869.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Genmab A/S,,GMAB US,US,18622.0,,,627694.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Genting Singapore Ltd,,GENS SP,SP,781582.0,,,707884.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gentrack Group Ltd,,GTK AU,AU,645136.0,,,7477129.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,George Weston Ltd,,WN CN,CN,1053.0,,,264252.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gerdau SA,,GGBR4 BZ,BZ,48744.0,,,231166.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Getlink SE,,GET FP,FP,5315.0,,,136926.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gildan Activewear Inc,,GIL CN,CN,27354.0,,,2078136.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gilead Sciences Inc,,GILD US,US,75913.0,,,11325315.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Givaudan SA,,GIVN SW,SW,795.0,,,5618037.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Glencore PLC,,GLEN LN,LN,172840.0,,,1235543.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Global Payments Inc,,GPN US,US,108313.0,,,19603528.0,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Globant SA,,GLOB US,US,57008.0,,,19742766.0,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,GMO Payment Gateway Inc,,3769 JP,JP,46574.0,,,3815186.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GMR Airports Ltd,,GMRAIRPO IN,IN,1744571.0,,,2585537.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GoDaddy Inc,,GDDY US,US,45077.0,,,14369514.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Gold Fields Ltd,,GFI SJ,SJ,19837.0,,,419538.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gold Road Resources Ltd,,GOR AU,AU,4834803.0,,,9911346.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Goldman Sachs Group Inc/The,,GS US,US,15866.0,,,14673511.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,GQG Partners Inc,,GQG AU,AU,6721691.0,,,13913901.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Grab Holdings Ltd,,GRAB US,US,384161.0,,,2928599.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Graco Inc,,GGG US,US,25445.0,,,3464094.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GrainCorp Ltd,,GNC AU,AU,378133.0,,,2775500.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Graphic Packaging Holding Co,,GPK US,US,13456.0,,,590284.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Great-West Lifeco Inc,,GWO CN,CN,41123.0,,,2201503.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Gree Electric Appliances Inc of Zhuhai,,000651 C2,C2,19784.0,,,198966.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Grupo Aeroportuario del Sureste SAB de CV,,ASURB MM,MM,11170.0,,,463916.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Grupo Financiero Banorte SAB de CV,,GFNORTEO MM,MM,2339.0,,,24339.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Grupo Financiero Inbursa SAB de CV,,GFINBURO MM,MM,28087.0,,,94666.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Grupo Mexico SAB de CV,,GMEXICOB MM,MM,779595.0,,,5990864.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GS Yuasa Corp,,6674 JP,JP,109.0,,,2971.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,GSK PLC,,GSK LN,LN,509774.0,,,13884522.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Gudeng Precision Industrial Co Ltd,,3680 TT,TT,120861.0,,,2899677.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Guidewire Software Inc,,GWRE US,US,25441.0,,,6926929.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Guzman y Gomez Ltd,,GYG AU,AU,342568.0,,,13897986.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,GWA Group Ltd,,GWA AU,AU,54560.0,,,132035.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,H Lundbeck A/S,,HLUNB DC,DC,299485.0,,,2775304.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,H World Group Ltd,,HTHT US,US,23787.0,,,1268985.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,H&R Block Inc,,HRB US,US,54129.0,,,4619497.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Haidilao International Holding Ltd,,6862 HK,HK,202461.0,,,669323.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Haleon PLC,,HLN LN,LN,6185439.0,,,47219304.0,0.0011
31/12/2024,Care Super,Balanced,Listed Equity,1,Halliburton Co,,HAL US,US,1124.0,,,49339.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hamilton Lane Inc,,HLNE US,US,27639.0,,,6608892.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Hana Financial Group Inc,,086790 KS,KS,23585.0,,,1469711.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hang Seng Bank Ltd,,11 HK,HK,49313.0,,,979702.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hangzhou Robam Appliances Co Ltd,,002508 C2,C2,386702.0,,,1833682.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hangzhou Tigermed Consulting Co Ltd,,3347 HK,HK,350446.0,,,2244240.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hankook Tire & Technology Co Ltd,,161390 KS,KS,6988.0,,,294414.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hannover Rueck SE,,HNR1 GR,GR,14294.0,,,5770821.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hansen Technologies Ltd,,HSN AU,AU,29905.0,,,159994.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hansoh Pharmaceutical Group Co Ltd,,3692 HK,HK,130868.0,,,470193.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hargreaves Lansdown PLC,,HL/ LN,LN,49670.0,,,1103171.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Harmony Gold Mining Co Ltd,,HAR SJ,SJ,79238.0,,,1021936.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hartford Financial Services Group Inc/The,,HIG US,US,48020.0,,,8484819.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Harvey Norman Holdings Ltd,,HVN AU,AU,808306.0,,,3774790.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hasbro Inc,,HAS US,US,43462.0,,,3924688.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hawaiian Electric Industries Inc,,HE US,US,1929.0,,,30322.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,HCA Healthcare Inc,,HCA US,US,39201.0,,,19003862.0,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,HCL Technologies Ltd,,HCLT IN,IN,106669.0,,,3858439.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,HD Hyundai Electric Co Ltd,,267260 KS,KS,1825.0,,,764949.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,HDFC Asset Management Co Ltd,,HDFCAMC IN,IN,5328.0,,,422052.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,HDFC Bank Ltd,,HDB US,US,266926.0,,,27531149.0,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,HDFC Bank Ltd,,HDFCB IN,IN,802643.0,,,26844491.0,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,HDFC Life Insurance Co Ltd,,HDFCLIFE IN,IN,23017.0,,,267931.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Healius Ltd,,HLS AU,AU,2367734.0,,,3243796.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,HealthEquity Inc,,HQY US,US,119342.0,,,18494468.0,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,HEICO Corp,,HEI US,US,6935.0,,,2662983.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Heineken Holding NV,,HEIO NA,NA,52234.0,,,5053715.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Heineken NV,,HEIA NA,NA,152916.0,,,17569649.0,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Helia Group Ltd,,HLI AU,AU,58127.0,,,259827.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Helios Technologies Inc,,HLIO US,US,51953.0,,,3745763.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Helios Towers PLC,,HTWS LN,LN,11719.0,,,21691.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hellenic Telecommunications Organization SA,,HTO GA,GA,7032.0,,,175005.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Helvetia Holding AG,,HELN SW,SW,1065.0,,,283680.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Henkel AG & Co KGaA,,HEN GR,GR,16429.0,,,2044300.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Henkel AG & Co KGaA,,HEN3 GR,GR,38671.0,,,5477943.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hera SpA,,HER IM,IM,9855.0,,,56565.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hermes International SCA,,RMS FP,FP,5159.0,,,20035781.0,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Hero MotoCorp Ltd,,HMCL IN,IN,2472.0,,,194018.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hershey Co/The,,HSY US,US,5717.0,,,1563614.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hess Midstream LP,,HESM US,US,18391.0,,,1099916.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hewlett Packard Enterprise Co,,HPE US,US,78841.0,,,2718665.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,HF Sinclair Corp,,DINO US,US,13874.0,,,785425.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hilton Worldwide Holdings Inc,,HLT US,US,17081.0,,,6818788.0,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Hims & Hers Health Inc,,HIMS US,US,34273.0,,,1338476.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hindustan Aeronautics Ltd,,HNAL IN,IN,34258.0,,,2700423.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hindustan Unilever Ltd,,HUVR IN,IN,69076.0,,,3032208.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hitachi Ltd,,6501 JP,JP,267298.0,,,10814935.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,HMM Co Ltd,,011200 KS,KS,36832.0,,,713631.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,HOCHTIEF AG,,HOT GR,GR,6914.0,,,1499700.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hokkaido Electric Power Co Inc,,9509 JP,JP,2297.0,,,19687.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hokkaido Gas Co Ltd,,9534 JP,JP,792.0,,,4542.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hokuriku Electric Power Co,,9505 JP,JP,1743.0,,,15403.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Holcim AG,,HOLN SW,SW,86120.0,,,13408236.0,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Hologic Inc,,HOLX US,US,21066.0,,,2452788.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Home Depot Inc/The,,HD US,US,33272.0,,,20903583.0,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Hon Hai Precision Industry Co Ltd,,2317 TT,TT,563237.0,,,5105576.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Honda Motor Co Ltd,,7267 JP,JP,83742.0,,,1321031.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hong Kong & China Gas Co Ltd,,3 HK,HK,127522.0,,,164655.0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hong Kong Exchanges & Clearing Ltd,,388 HK,HK,58546.0,,,3588586.0,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hong Leong Bank Bhd,,HLBK MK,MK,17722.0,,,131608.0,0.0
